NUTS,DISTRICT_CODE,SUB_DISTRICT_CODE,REF_YEAR,REF_DATE,SEX,AGE5,nationality_group,population_count
AT13,91000,91000,2004,2004-01-01,1,11,AUT,3541
AT13,91000,91000,2005,2005-01-01,1,11,AUT,3582
AT13,91000,91000,2006,2006-01-01,1,11,AUT,3604
AT13,91000,91000,2007,2007-01-01,1,11,AUT,3781
AT13,91000,91000,2008,2008-01-01,1,11,AUT,3944
AT13,91000,91000,2009,2009-01-01,1,11,AUT,4151
AT13,91000,91000,2010,2010-01-01,1,11,AUT,4363
AT13,91000,91000,2011,2011-01-01,1,11,AUT,4607
AT13,91000,91000,2012,2012-01-01,1,11,AUT,4818
AT13,91000,91000,2013,2013-01-01,1,11,AUT,5015
AT13,91000,91000,2014,2014-01-01,1,11,AUT,5224
AT13,91000,91000,2015,2015-01-01,1,11,AUT,5335
AT13,91000,91000,2016,2016-01-01,1,11,AUT,5337
AT13,91000,91000,2017,2017-01-01,1,11,AUT,5320
AT13,91000,91000,2018,2018-01-01,1,11,AUT,5333
AT13,91000,91000,2019,2019-01-01,1,11,AUT,5248
AT13,91000,91000,2020,2020-01-01,1,11,AUT,5120
AT13,91000,91000,2021,2021-01-01,1,11,AUT,4923
AT13,91000,91000,2022,2022-01-01,1,11,AUT,4586
AT13,91000,91000,2023,2023-01-01,1,11,AUT,4294
AT13,91000,91000,2024,2024-01-01,1,11,AUT,3908
AT13,91000,91000,2025,2025-01-01,1,11,AUT,3661
AT13,91000,91000,2002,2002-01-01,1,11,EEA,259
AT13,91000,91000,2003,2003-01-01,1,11,EEA,284
AT13,91000,91000,2004,2004-01-01,1,11,EEA,325
AT13,91000,91000,2005,2005-01-01,1,11,EEA,330
AT13,91000,91000,2006,2006-01-01,1,11,EEA,389
AT13,91000,91000,2007,2007-01-01,1,11,EEA,406
AT13,91000,91000,2008,2008-01-01,1,11,EEA,436
AT13,91000,91000,2009,2009-01-01,1,11,EEA,471
AT13,91000,91000,2010,2010-01-01,1,11,EEA,476
AT13,91000,91000,2011,2011-01-01,1,11,EEA,472
AT13,91000,91000,2012,2012-01-01,1,11,EEA,501
AT13,91000,91000,2013,2013-01-01,1,11,EEA,579
AT13,91000,91000,2014,2014-01-01,1,11,EEA,628
AT13,91000,91000,2015,2015-01-01,1,11,EEA,653
AT13,91000,91000,2016,2016-01-01,1,11,EEA,716
AT13,91000,91000,2017,2017-01-01,1,11,EEA,783
AT13,91000,91000,2018,2018-01-01,1,11,EEA,867
AT13,91000,91000,2019,2019-01-01,1,11,EEA,949
AT13,91000,91000,2020,2020-01-01,1,11,EEA,1035
AT13,91000,91000,2021,2021-01-01,1,11,EEA,1105
AT13,91000,91000,2022,2022-01-01,1,11,EEA,1152
AT13,91000,91000,2023,2023-01-01,1,11,EEA,1211
AT13,91000,91000,2024,2024-01-01,1,11,EEA,1196
AT13,91000,91000,2025,2025-01-01,1,11,EEA,1213
AT13,91000,91000,2002,2002-01-01,1,11,REU,721
AT13,91000,91000,2003,2003-01-01,1,11,REU,809
AT13,91000,91000,2004,2004-01-01,1,11,REU,771
AT13,91000,91000,2005,2005-01-01,1,11,REU,755
AT13,91000,91000,2006,2006-01-01,1,11,REU,704
AT13,91000,91000,2007,2007-01-01,1,11,REU,688
AT13,91000,91000,2008,2008-01-01,1,11,REU,611
AT13,91000,91000,2009,2009-01-01,1,11,REU,612
AT13,91000,91000,2010,2010-01-01,1,11,REU,621
AT13,91000,91000,2011,2011-01-01,1,11,REU,604
AT13,91000,91000,2012,2012-01-01,1,11,REU,662
AT13,91000,91000,2013,2013-01-01,1,11,REU,739
AT13,91000,91000,2014,2014-01-01,1,11,REU,780
AT13,91000,91000,2015,2015-01-01,1,11,REU,799
AT13,91000,91000,2016,2016-01-01,1,11,REU,867
AT13,91000,91000,2017,2017-01-01,1,11,REU,941
AT13,91000,91000,2018,2018-01-01,1,11,REU,995
AT13,91000,91000,2019,2019-01-01,1,11,REU,1067
AT13,91000,91000,2020,2020-01-01,1,11,REU,1151
AT13,91000,91000,2021,2021-01-01,1,11,REU,1190
AT13,91000,91000,2022,2022-01-01,1,11,REU,1198
AT13,91000,91000,2023,2023-01-01,1,11,REU,1275
AT13,91000,91000,2024,2024-01-01,1,11,REU,1316
AT13,91000,91000,2025,2025-01-01,1,11,REU,1375
AT13,91000,91000,2002,2002-01-01,1,11,TCN,58
AT13,91000,91000,2003,2003-01-01,1,11,TCN,53
AT13,91000,91000,2004,2004-01-01,1,11,TCN,60
AT13,91000,91000,2005,2005-01-01,1,11,TCN,70
AT13,91000,91000,2006,2006-01-01,1,11,TCN,87
AT13,91000,91000,2007,2007-01-01,1,11,TCN,94
AT13,91000,91000,2008,2008-01-01,1,11,TCN,103
AT13,91000,91000,2009,2009-01-01,1,11,TCN,115
AT13,91000,91000,2010,2010-01-01,1,11,TCN,115
AT13,91000,91000,2011,2011-01-01,1,11,TCN,131
AT13,91000,91000,2012,2012-01-01,1,11,TCN,128
AT13,91000,91000,2013,2013-01-01,1,11,TCN,140
AT13,91000,91000,2014,2014-01-01,1,11,TCN,163
AT13,91000,91000,2015,2015-01-01,1,11,TCN,189
AT13,91000,91000,2016,2016-01-01,1,11,TCN,214
AT13,91000,91000,2017,2017-01-01,1,11,TCN,271
AT13,91000,91000,2018,2018-01-01,1,11,TCN,312
AT13,91000,91000,2019,2019-01-01,1,11,TCN,320
AT13,91000,91000,2020,2020-01-01,1,11,TCN,340
AT13,91000,91000,2021,2021-01-01,1,11,TCN,371
AT13,91000,91000,2022,2022-01-01,1,11,TCN,411
AT13,91000,91000,2023,2023-01-01,1,11,TCN,484
AT13,91000,91000,2024,2024-01-01,1,11,TCN,519
AT13,91000,91000,2025,2025-01-01,1,11,TCN,583
AT13,91000,91000,2002,2002-01-01,1,12,AUT,4242
AT13,91000,91000,2003,2003-01-01,1,12,AUT,4321
AT13,91000,91000,2004,2004-01-01,1,12,AUT,4303
AT13,91000,91000,2005,2005-01-01,1,12,AUT,4025
AT13,91000,91000,2006,2006-01-01,1,12,AUT,4020
AT13,91000,91000,2007,2007-01-01,1,12,AUT,4025
AT13,91000,91000,2008,2008-01-01,1,12,AUT,3750
AT13,91000,91000,2009,2009-01-01,1,12,AUT,3492
AT13,91000,91000,2010,2010-01-01,1,12,AUT,3434
AT13,91000,91000,2011,2011-01-01,1,12,AUT,3439
AT13,91000,91000,2012,2012-01-01,1,12,AUT,3594
AT13,91000,91000,2013,2013-01-01,1,12,AUT,3758
AT13,91000,91000,2014,2014-01-01,1,12,AUT,3944
AT13,91000,91000,2015,2015-01-01,1,12,AUT,4138
AT13,91000,91000,2016,2016-01-01,1,12,AUT,4384
AT13,91000,91000,2017,2017-01-01,1,12,AUT,4584
AT13,91000,91000,2018,2018-01-01,1,12,AUT,4812
AT13,91000,91000,2019,2019-01-01,1,12,AUT,5006
AT13,91000,91000,2020,2020-01-01,1,12,AUT,5049
AT13,91000,91000,2021,2021-01-01,1,12,AUT,5095
AT13,91000,91000,2022,2022-01-01,1,12,AUT,5063
AT13,91000,91000,2023,2023-01-01,1,12,AUT,5036
AT13,91000,91000,2024,2024-01-01,1,12,AUT,4950
AT13,91000,91000,2025,2025-01-01,1,12,AUT,4802
AT13,91000,91000,2002,2002-01-01,1,12,EEA,145
AT13,91000,91000,2003,2003-01-01,1,12,EEA,147
AT13,91000,91000,2004,2004-01-01,1,12,EEA,164
AT13,91000,91000,2005,2005-01-01,1,12,EEA,182
AT13,91000,91000,2006,2006-01-01,1,12,EEA,224
AT13,91000,91000,2007,2007-01-01,1,12,EEA,255
AT13,91000,91000,2008,2008-01-01,1,12,EEA,309
AT13,91000,91000,2009,2009-01-01,1,12,EEA,350
AT13,91000,91000,2010,2010-01-01,1,12,EEA,374
AT13,91000,91000,2011,2011-01-01,1,12,EEA,417
AT13,91000,91000,2012,2012-01-01,1,12,EEA,426
AT13,91000,91000,2013,2013-01-01,1,12,EEA,474
AT13,91000,91000,2014,2014-01-01,1,12,EEA,529
AT13,91000,91000,2015,2015-01-01,1,12,EEA,546
AT13,91000,91000,2016,2016-01-01,1,12,EEA,575
AT13,91000,91000,2017,2017-01-01,1,12,EEA,602
AT13,91000,91000,2018,2018-01-01,1,12,EEA,655
AT13,91000,91000,2019,2019-01-01,1,12,EEA,729
AT13,91000,91000,2020,2020-01-01,1,12,EEA,779
AT13,91000,91000,2021,2021-01-01,1,12,EEA,841
AT13,91000,91000,2022,2022-01-01,1,12,EEA,863
AT13,91000,91000,2023,2023-01-01,1,12,EEA,948
AT13,91000,91000,2024,2024-01-01,1,12,EEA,1018
AT13,91000,91000,2025,2025-01-01,1,12,EEA,1056
AT13,91000,91000,2002,2002-01-01,1,12,REU,384
AT13,91000,91000,2003,2003-01-01,1,12,REU,430
AT13,91000,91000,2004,2004-01-01,1,12,REU,522
AT13,91000,91000,2005,2005-01-01,1,12,REU,562
AT13,91000,91000,2006,2006-01-01,1,12,REU,666
AT13,91000,91000,2007,2007-01-01,1,12,REU,690
AT13,91000,91000,2008,2008-01-01,1,12,REU,701
AT13,91000,91000,2009,2009-01-01,1,12,REU,674
AT13,91000,91000,2010,2010-01-01,1,12,REU,662
AT13,91000,91000,2011,2011-01-01,1,12,REU,668
AT13,91000,91000,2012,2012-01-01,1,12,REU,688
AT13,91000,91000,2013,2013-01-01,1,12,REU,662
AT13,91000,91000,2014,2014-01-01,1,12,REU,679
AT13,91000,91000,2015,2015-01-01,1,12,REU,672
AT13,91000,91000,2016,2016-01-01,1,12,REU,691
AT13,91000,91000,2017,2017-01-01,1,12,REU,727
AT13,91000,91000,2018,2018-01-01,1,12,REU,792
AT13,91000,91000,2019,2019-01-01,1,12,REU,824
AT13,91000,91000,2020,2020-01-01,1,12,REU,840
AT13,91000,91000,2021,2021-01-01,1,12,REU,915
AT13,91000,91000,2022,2022-01-01,1,12,REU,977
AT13,91000,91000,2023,2023-01-01,1,12,REU,1016
AT13,91000,91000,2024,2024-01-01,1,12,REU,1082
AT13,91000,91000,2025,2025-01-01,1,12,REU,1168
AT13,91000,91000,2002,2002-01-01,1,12,TCN,32
AT13,91000,91000,2003,2003-01-01,1,12,TCN,43
AT13,91000,91000,2004,2004-01-01,1,12,TCN,46
AT13,91000,91000,2005,2005-01-01,1,12,TCN,47
AT13,91000,91000,2006,2006-01-01,1,12,TCN,45
AT13,91000,91000,2007,2007-01-01,1,12,TCN,46
AT13,91000,91000,2008,2008-01-01,1,12,TCN,48
AT13,91000,91000,2009,2009-01-01,1,12,TCN,60
AT13,91000,91000,2010,2010-01-01,1,12,TCN,72
AT13,91000,91000,2011,2011-01-01,1,12,TCN,76
AT13,91000,91000,2012,2012-01-01,1,12,TCN,82
AT13,91000,91000,2013,2013-01-01,1,12,TCN,104
AT13,91000,91000,2014,2014-01-01,1,12,TCN,118
AT13,91000,91000,2015,2015-01-01,1,12,TCN,114
AT13,91000,91000,2016,2016-01-01,1,12,TCN,142
AT13,91000,91000,2017,2017-01-01,1,12,TCN,160
AT13,91000,91000,2018,2018-01-01,1,12,TCN,177
AT13,91000,91000,2019,2019-01-01,1,12,TCN,204
AT13,91000,91000,2020,2020-01-01,1,12,TCN,247
AT13,91000,91000,2021,2021-01-01,1,12,TCN,270
AT13,91000,91000,2022,2022-01-01,1,12,TCN,293
AT13,91000,91000,2023,2023-01-01,1,12,TCN,350
AT13,91000,91000,2024,2024-01-01,1,12,TCN,347
AT13,91000,91000,2025,2025-01-01,1,12,TCN,378
AT13,91000,91000,2002,2002-01-01,1,13,AUT,4255
AT13,91000,91000,2003,2003-01-01,1,13,AUT,4528
AT13,91000,91000,2004,2004-01-01,1,13,AUT,4697
AT13,91000,91000,2005,2005-01-01,1,13,AUT,4567
AT13,91000,91000,2006,2006-01-01,1,13,AUT,4269
AT13,91000,91000,2007,2007-01-01,1,13,AUT,3931
AT13,91000,91000,2008,2008-01-01,1,13,AUT,4002
AT13,91000,91000,2009,2009-01-01,1,13,AUT,3981
AT13,91000,91000,2010,2010-01-01,1,13,AUT,3737
AT13,91000,91000,2011,2011-01-01,1,13,AUT,3744
AT13,91000,91000,2012,2012-01-01,1,13,AUT,3705
AT13,91000,91000,2013,2013-01-01,1,13,AUT,3389
AT13,91000,91000,2014,2014-01-01,1,13,AUT,3183
AT13,91000,91000,2015,2015-01-01,1,13,AUT,3192
AT13,91000,91000,2016,2016-01-01,1,13,AUT,3167
AT13,91000,91000,2017,2017-01-01,1,13,AUT,3273
AT13,91000,91000,2018,2018-01-01,1,13,AUT,3457
AT13,91000,91000,2019,2019-01-01,1,13,AUT,3637
AT13,91000,91000,2020,2020-01-01,1,13,AUT,3815
AT13,91000,91000,2021,2021-01-01,1,13,AUT,4024
AT13,91000,91000,2022,2022-01-01,1,13,AUT,4237
AT13,91000,91000,2023,2023-01-01,1,13,AUT,4399
AT13,91000,91000,2024,2024-01-01,1,13,AUT,4532
AT13,91000,91000,2025,2025-01-01,1,13,AUT,4591
AT13,91000,91000,2002,2002-01-01,1,13,EEA,68
AT13,91000,91000,2003,2003-01-01,1,13,EEA,81
AT13,91000,91000,2004,2004-01-01,1,13,EEA,88
AT13,91000,91000,2005,2005-01-01,1,13,EEA,97
AT13,91000,91000,2006,2006-01-01,1,13,EEA,100
AT13,91000,91000,2007,2007-01-01,1,13,EEA,112
AT13,91000,91000,2008,2008-01-01,1,13,EEA,140
AT13,91000,91000,2009,2009-01-01,1,13,EEA,144
AT13,91000,91000,2010,2010-01-01,1,13,EEA,167
AT13,91000,91000,2011,2011-01-01,1,13,EEA,199
AT13,91000,91000,2012,2012-01-01,1,13,EEA,245
AT13,91000,91000,2013,2013-01-01,1,13,EEA,288
AT13,91000,91000,2014,2014-01-01,1,13,EEA,327
AT13,91000,91000,2015,2015-01-01,1,13,EEA,387
AT13,91000,91000,2016,2016-01-01,1,13,EEA,423
AT13,91000,91000,2017,2017-01-01,1,13,EEA,447
AT13,91000,91000,2018,2018-01-01,1,13,EEA,495
AT13,91000,91000,2019,2019-01-01,1,13,EEA,519
AT13,91000,91000,2020,2020-01-01,1,13,EEA,562
AT13,91000,91000,2021,2021-01-01,1,13,EEA,590
AT13,91000,91000,2022,2022-01-01,1,13,EEA,622
AT13,91000,91000,2023,2023-01-01,1,13,EEA,691
AT13,91000,91000,2024,2024-01-01,1,13,EEA,733
AT13,91000,91000,2025,2025-01-01,1,13,EEA,762
AT13,91000,91000,2002,2002-01-01,1,13,REU,271
AT13,91000,91000,2003,2003-01-01,1,13,REU,287
AT13,91000,91000,2004,2004-01-01,1,13,REU,301
AT13,91000,91000,2005,2005-01-01,1,13,REU,346
AT13,91000,91000,2006,2006-01-01,1,13,REU,338
AT13,91000,91000,2007,2007-01-01,1,13,REU,369
AT13,91000,91000,2008,2008-01-01,1,13,REU,403
AT13,91000,91000,2009,2009-01-01,1,13,REU,477
AT13,91000,91000,2010,2010-01-01,1,13,REU,530
AT13,91000,91000,2011,2011-01-01,1,13,REU,621
AT13,91000,91000,2012,2012-01-01,1,13,REU,642
AT13,91000,91000,2013,2013-01-01,1,13,REU,681
AT13,91000,91000,2014,2014-01-01,1,13,REU,681
AT13,91000,91000,2015,2015-01-01,1,13,REU,699
AT13,91000,91000,2016,2016-01-01,1,13,REU,688
AT13,91000,91000,2017,2017-01-01,1,13,REU,672
AT13,91000,91000,2018,2018-01-01,1,13,REU,657
AT13,91000,91000,2019,2019-01-01,1,13,REU,680
AT13,91000,91000,2020,2020-01-01,1,13,REU,674
AT13,91000,91000,2021,2021-01-01,1,13,REU,691
AT13,91000,91000,2022,2022-01-01,1,13,REU,705
AT13,91000,91000,2023,2023-01-01,1,13,REU,790
AT13,91000,91000,2024,2024-01-01,1,13,REU,827
AT13,91000,91000,2025,2025-01-01,1,13,REU,855
AT13,91000,91000,2002,2002-01-01,1,13,TCN,22
AT13,91000,91000,2003,2003-01-01,1,13,TCN,21
AT13,91000,91000,2004,2004-01-01,1,13,TCN,25
AT13,91000,91000,2005,2005-01-01,1,13,TCN,22
AT13,91000,91000,2006,2006-01-01,1,13,TCN,29
AT13,91000,91000,2007,2007-01-01,1,13,TCN,37
AT13,91000,91000,2008,2008-01-01,1,13,TCN,36
AT13,91000,91000,2009,2009-01-01,1,13,TCN,38
AT13,91000,91000,2010,2010-01-01,1,13,TCN,42
AT13,91000,91000,2011,2011-01-01,1,13,TCN,52
AT13,91000,91000,2012,2012-01-01,1,13,TCN,49
AT13,91000,91000,2013,2013-01-01,1,13,TCN,62
AT13,91000,91000,2014,2014-01-01,1,13,TCN,69
AT13,91000,91000,2015,2015-01-01,1,13,TCN,72
AT13,91000,91000,2016,2016-01-01,1,13,TCN,91
AT13,91000,91000,2017,2017-01-01,1,13,TCN,109
AT13,91000,91000,2018,2018-01-01,1,13,TCN,117
AT13,91000,91000,2019,2019-01-01,1,13,TCN,151
AT13,91000,91000,2020,2020-01-01,1,13,TCN,158
AT13,91000,91000,2021,2021-01-01,1,13,TCN,167
AT13,91000,91000,2022,2022-01-01,1,13,TCN,178
AT13,91000,91000,2023,2023-01-01,1,13,TCN,192
AT13,91000,91000,2024,2024-01-01,1,13,TCN,240
AT13,91000,91000,2025,2025-01-01,1,13,TCN,292
AT13,91000,91000,2002,2002-01-01,1,14,AUT,2577
AT13,91000,91000,2003,2003-01-01,1,14,AUT,2522
AT13,91000,91000,2004,2004-01-01,1,14,AUT,2613
AT13,91000,91000,2005,2005-01-01,1,14,AUT,3044
AT13,91000,91000,2006,2006-01-01,1,14,AUT,3427
AT13,91000,91000,2007,2007-01-01,1,14,AUT,3823
AT13,91000,91000,2008,2008-01-01,1,14,AUT,4084
AT13,91000,91000,2009,2009-01-01,1,14,AUT,4276
AT13,91000,91000,2010,2010-01-01,1,14,AUT,4153
AT13,91000,91000,2011,2011-01-01,1,14,AUT,3810
AT13,91000,91000,2012,2012-01-01,1,14,AUT,3543
AT13,91000,91000,2013,2013-01-01,1,14,AUT,3574
AT13,91000,91000,2014,2014-01-01,1,14,AUT,3542
AT13,91000,91000,2015,2015-01-01,1,14,AUT,3371
AT13,91000,91000,2016,2016-01-01,1,14,AUT,3338
AT13,91000,91000,2017,2017-01-01,1,14,AUT,3263
AT13,91000,91000,2018,2018-01-01,1,14,AUT,3053
AT13,91000,91000,2019,2019-01-01,1,14,AUT,2848
AT13,91000,91000,2020,2020-01-01,1,14,AUT,2843
AT13,91000,91000,2021,2021-01-01,1,14,AUT,2798
AT13,91000,91000,2022,2022-01-01,1,14,AUT,2914
AT13,91000,91000,2023,2023-01-01,1,14,AUT,3036
AT13,91000,91000,2024,2024-01-01,1,14,AUT,3201
AT13,91000,91000,2025,2025-01-01,1,14,AUT,3342
AT13,91000,91000,2002,2002-01-01,1,14,EEA,41
AT13,91000,91000,2003,2003-01-01,1,14,EEA,40
AT13,91000,91000,2004,2004-01-01,1,14,EEA,39
AT13,91000,91000,2005,2005-01-01,1,14,EEA,53
AT13,91000,91000,2006,2006-01-01,1,14,EEA,56
AT13,91000,91000,2007,2007-01-01,1,14,EEA,57
AT13,91000,91000,2008,2008-01-01,1,14,EEA,78
AT13,91000,91000,2009,2009-01-01,1,14,EEA,84
AT13,91000,91000,2010,2010-01-01,1,14,EEA,90
AT13,91000,91000,2011,2011-01-01,1,14,EEA,97
AT13,91000,91000,2012,2012-01-01,1,14,EEA,103
AT13,91000,91000,2013,2013-01-01,1,14,EEA,112
AT13,91000,91000,2014,2014-01-01,1,14,EEA,137
AT13,91000,91000,2015,2015-01-01,1,14,EEA,155
AT13,91000,91000,2016,2016-01-01,1,14,EEA,189
AT13,91000,91000,2017,2017-01-01,1,14,EEA,229
AT13,91000,91000,2018,2018-01-01,1,14,EEA,264
AT13,91000,91000,2019,2019-01-01,1,14,EEA,277
AT13,91000,91000,2020,2020-01-01,1,14,EEA,317
AT13,91000,91000,2021,2021-01-01,1,14,EEA,359
AT13,91000,91000,2022,2022-01-01,1,14,EEA,356
AT13,91000,91000,2023,2023-01-01,1,14,EEA,399
AT13,91000,91000,2024,2024-01-01,1,14,EEA,437
AT13,91000,91000,2025,2025-01-01,1,14,EEA,453
AT13,91000,91000,2002,2002-01-01,1,14,REU,173
AT13,91000,91000,2003,2003-01-01,1,14,REU,188
AT13,91000,91000,2004,2004-01-01,1,14,REU,201
AT13,91000,91000,2005,2005-01-01,1,14,REU,219
AT13,91000,91000,2006,2006-01-01,1,14,REU,251
AT13,91000,91000,2007,2007-01-01,1,14,REU,254
AT13,91000,91000,2008,2008-01-01,1,14,REU,250
AT13,91000,91000,2009,2009-01-01,1,14,REU,266
AT13,91000,91000,2010,2010-01-01,1,14,REU,301
AT13,91000,91000,2011,2011-01-01,1,14,REU,312
AT13,91000,91000,2012,2012-01-01,1,14,REU,337
AT13,91000,91000,2013,2013-01-01,1,14,REU,375
AT13,91000,91000,2014,2014-01-01,1,14,REU,458
AT13,91000,91000,2015,2015-01-01,1,14,REU,489
AT13,91000,91000,2016,2016-01-01,1,14,REU,575
AT13,91000,91000,2017,2017-01-01,1,14,REU,624
AT13,91000,91000,2018,2018-01-01,1,14,REU,660
AT13,91000,91000,2019,2019-01-01,1,14,REU,648
AT13,91000,91000,2020,2020-01-01,1,14,REU,644
AT13,91000,91000,2021,2021-01-01,1,14,REU,617
AT13,91000,91000,2022,2022-01-01,1,14,REU,592
AT13,91000,91000,2023,2023-01-01,1,14,REU,604
AT13,91000,91000,2024,2024-01-01,1,14,REU,612
AT13,91000,91000,2025,2025-01-01,1,14,REU,627
AT13,91000,91000,2002,2002-01-01,1,14,TCN,11
AT13,91000,91000,2003,2003-01-01,1,14,TCN,15
AT13,91000,91000,2004,2004-01-01,1,14,TCN,18
AT13,91000,91000,2005,2005-01-01,1,14,TCN,23
AT13,91000,91000,2006,2006-01-01,1,14,TCN,31
AT13,91000,91000,2007,2007-01-01,1,14,TCN,24
AT13,91000,91000,2008,2008-01-01,1,14,TCN,23
AT13,91000,91000,2009,2009-01-01,1,14,TCN,22
AT13,91000,91000,2010,2010-01-01,1,14,TCN,22
AT13,91000,91000,2011,2011-01-01,1,14,TCN,28
AT13,91000,91000,2012,2012-01-01,1,14,TCN,29
AT13,91000,91000,2013,2013-01-01,1,14,TCN,40
AT13,91000,91000,2014,2014-01-01,1,14,TCN,50
AT13,91000,91000,2015,2015-01-01,1,14,TCN,43
AT13,91000,91000,2016,2016-01-01,1,14,TCN,57
AT13,91000,91000,2017,2017-01-01,1,14,TCN,60
AT13,91000,91000,2018,2018-01-01,1,14,TCN,62
AT13,91000,91000,2019,2019-01-01,1,14,TCN,73
AT13,91000,91000,2020,2020-01-01,1,14,TCN,89
AT13,91000,91000,2021,2021-01-01,1,14,TCN,108
AT13,91000,91000,2022,2022-01-01,1,14,TCN,135
AT13,91000,91000,2023,2023-01-01,1,14,TCN,145
AT13,91000,91000,2024,2024-01-01,1,14,TCN,161
AT13,91000,91000,2025,2025-01-01,1,14,TCN,164
AT13,91000,91000,2002,2002-01-01,1,15,AUT,2629
AT13,91000,91000,2003,2003-01-01,1,15,AUT,2570
AT13,91000,91000,2004,2004-01-01,1,15,AUT,2479
AT13,91000,91000,2005,2005-01-01,1,15,AUT,2427
AT13,91000,91000,2006,2006-01-01,1,15,AUT,2324
AT13,91000,91000,2007,2007-01-01,1,15,AUT,2209
AT13,91000,91000,2008,2008-01-01,1,15,AUT,2184
AT13,91000,91000,2009,2009-01-01,1,15,AUT,2273
AT13,91000,91000,2010,2010-01-01,1,15,AUT,2650
AT13,91000,91000,2011,2011-01-01,1,15,AUT,3031
AT13,91000,91000,2012,2012-01-01,1,15,AUT,3334
AT13,91000,91000,2013,2013-01-01,1,15,AUT,3524
AT13,91000,91000,2014,2014-01-01,1,15,AUT,3708
AT13,91000,91000,2015,2015-01-01,1,15,AUT,3577
AT13,91000,91000,2016,2016-01-01,1,15,AUT,3298
AT13,91000,91000,2017,2017-01-01,1,15,AUT,3062
AT13,91000,91000,2018,2018-01-01,1,15,AUT,3079
AT13,91000,91000,2019,2019-01-01,1,15,AUT,3055
AT13,91000,91000,2020,2020-01-01,1,15,AUT,2864
AT13,91000,91000,2021,2021-01-01,1,15,AUT,2801
AT13,91000,91000,2022,2022-01-01,1,15,AUT,2733
AT13,91000,91000,2023,2023-01-01,1,15,AUT,2529
AT13,91000,91000,2024,2024-01-01,1,15,AUT,2372
AT13,91000,91000,2025,2025-01-01,1,15,AUT,2359
AT13,91000,91000,2002,2002-01-01,1,15,EEA,26
AT13,91000,91000,2003,2003-01-01,1,15,EEA,29
AT13,91000,91000,2004,2004-01-01,1,15,EEA,27
AT13,91000,91000,2005,2005-01-01,1,15,EEA,25
AT13,91000,91000,2006,2006-01-01,1,15,EEA,34
AT13,91000,91000,2007,2007-01-01,1,15,EEA,37
AT13,91000,91000,2008,2008-01-01,1,15,EEA,40
AT13,91000,91000,2009,2009-01-01,1,15,EEA,41
AT13,91000,91000,2010,2010-01-01,1,15,EEA,48
AT13,91000,91000,2011,2011-01-01,1,15,EEA,50
AT13,91000,91000,2012,2012-01-01,1,15,EEA,55
AT13,91000,91000,2013,2013-01-01,1,15,EEA,70
AT13,91000,91000,2014,2014-01-01,1,15,EEA,76
AT13,91000,91000,2015,2015-01-01,1,15,EEA,85
AT13,91000,91000,2016,2016-01-01,1,15,EEA,89
AT13,91000,91000,2017,2017-01-01,1,15,EEA,97
AT13,91000,91000,2018,2018-01-01,1,15,EEA,99
AT13,91000,91000,2019,2019-01-01,1,15,EEA,117
AT13,91000,91000,2020,2020-01-01,1,15,EEA,140
AT13,91000,91000,2021,2021-01-01,1,15,EEA,169
AT13,91000,91000,2022,2022-01-01,1,15,EEA,208
AT13,91000,91000,2023,2023-01-01,1,15,EEA,214
AT13,91000,91000,2024,2024-01-01,1,15,EEA,230
AT13,91000,91000,2025,2025-01-01,1,15,EEA,258
AT13,91000,91000,2002,2002-01-01,1,15,REU,103
AT13,91000,91000,2003,2003-01-01,1,15,REU,115
AT13,91000,91000,2004,2004-01-01,1,15,REU,118
AT13,91000,91000,2005,2005-01-01,1,15,REU,127
AT13,91000,91000,2006,2006-01-01,1,15,REU,141
AT13,91000,91000,2007,2007-01-01,1,15,REU,151
AT13,91000,91000,2008,2008-01-01,1,15,REU,151
AT13,91000,91000,2009,2009-01-01,1,15,REU,159
AT13,91000,91000,2010,2010-01-01,1,15,REU,161
AT13,91000,91000,2011,2011-01-01,1,15,REU,171
AT13,91000,91000,2012,2012-01-01,1,15,REU,179
AT13,91000,91000,2013,2013-01-01,1,15,REU,188
AT13,91000,91000,2014,2014-01-01,1,15,REU,208
AT13,91000,91000,2015,2015-01-01,1,15,REU,252
AT13,91000,91000,2016,2016-01-01,1,15,REU,249
AT13,91000,91000,2017,2017-01-01,1,15,REU,272
AT13,91000,91000,2018,2018-01-01,1,15,REU,306
AT13,91000,91000,2019,2019-01-01,1,15,REU,381
AT13,91000,91000,2020,2020-01-01,1,15,REU,423
AT13,91000,91000,2021,2021-01-01,1,15,REU,494
AT13,91000,91000,2022,2022-01-01,1,15,REU,513
AT13,91000,91000,2023,2023-01-01,1,15,REU,553
AT13,91000,91000,2024,2024-01-01,1,15,REU,542
AT13,91000,91000,2025,2025-01-01,1,15,REU,542
AT13,91000,91000,2002,2002-01-01,1,15,TCN,9
AT13,91000,91000,2003,2003-01-01,1,15,TCN,4
AT13,91000,91000,2004,2004-01-01,1,15,TCN,4
AT13,91000,91000,2005,2005-01-01,1,15,TCN,8
AT13,91000,91000,2006,2006-01-01,1,15,TCN,9
AT13,91000,91000,2007,2007-01-01,1,15,TCN,19
AT13,91000,91000,2008,2008-01-01,1,15,TCN,21
AT13,91000,91000,2009,2009-01-01,1,15,TCN,19
AT13,91000,91000,2010,2010-01-01,1,15,TCN,21
